,Renda,Idade,Emprestimo,Finalidade,Tempo Trabalho,Taxa,Situação
17343,30000,29,3500,1,1.0,11.86,0
17344,30720,29,3500,5,2.0,5.99,0
17345,31400,27,3500,5,1.0,11.71,0
17346,31500,31,3500,6,2.0,11.49,0
17347,34000,29,3500,6,0.0,12.69,0
17348,30000,30,1100,1,5.0,14.65,1
17349,36000,30,5000,5,13.0,10.65,0
17350,36000,30,15000,2,1.0,6.62,0
17351,35000,27,3500,6,1.0,8.59,0
17352,36000,33,6250,1,17.0,12.69,0
17353,36000,31,3500,5,2.0,12.53,0
17354,36000,31,4800,4,2.0,7.51,0
17355,40800,29,3500,2,2.0,11.97,0
17356,42000,32,3500,6,5.0,14.35,0
17357,42756,35,3500,1,0.0,7.74,0
17358,44000,27,3500,5,3.0,12.98,0
17359,46344,29,3500,3,0.0,11.36,0
17360,48000,28,3500,5,4.0,15.21,0
17361,48000,33,3500,2,17.0,11.86,0
17362,30000,30,4400,4,3.0,11.99,1
17363,42000,29,3500,2,6.0,12.67,1
17364,36000,27,4800,6,2.0,8.49,0
17365,36000,32,2600,4,7.0,7.49,0
17366,36000,33,5000,1,10.0,8.49,0
17367,36000,27,4000,6,6.0,11.49,0
17368,53000,28,3500,2,6.0,11.49,0
17369,36000,35,3925,6,1.0,9.99,0
17370,36000,28,2500,1,0.0,15.99,0
17371,36000,29,2500,6,2.0,10.99,0
17372,36000,28,1925,5,12.0,15.23,0
17373,54263,28,3500,4,0.0,11.66,0
17374,49000,32,3500,4,13.0,10.65,1
17375,56000,29,3500,2,7.0,10.37,0
17376,60000,27,3500,1,0.0,9.32,0
17377,36000,31,1600,3,8.0,10.59,0
17378,62400,29,3500,4,0.0,10.99,0
17379,63504,34,3500,5,0.0,10.0,0
17380,63945,27,3500,6,6.0,7.9,0
17381,65000,27,3500,3,9.0,13.49,0
17382,36000,31,6000,6,5.0,6.99,0
17383,65000,27,3500,6,9.0,7.37,0
17384,66504,32,3500,4,11.0,11.99,0
17385,67500,35,3500,4,5.0,10.62,0
17386,68000,31,3500,4,2.0,13.22,0
17387,30000,27,5350,1,3.0,13.06,1
17388,69996,28,3500,2,8.0,6.62,0
17389,70000,28,3500,1,3.0,18.39,0
17390,36000,33,6625,3,2.0,16.4,0
17391,79500,31,3500,3,4.0,13.49,0
17392,80000,31,3500,1,4.0,12.99,0
17393,36000,30,1750,3,9.0,11.11,0
17394,38400,29,3550,6,4.0,11.49,0
17395,14400,28,3600,3,0.0,7.9,1
17396,14500,29,3600,3,1.0,13.61,1
17397,18000,29,3600,3,2.0,15.27,1
17398,20000,27,3600,5,2.0,9.25,0
17399,36000,27,13500,4,6.0,10.0,0
17400,21112,27,3600,1,0.0,15.99,1
17401,25000,32,3600,2,0.0,8.94,0
17402,25000,27,3600,1,0.0,13.16,0
17403,28000,31,3600,4,1.0,16.49,1
17404,30000,34,3600,4,5.0,6.92,1
17405,30000,29,9000,1,13.0,10.36,1
17406,30000,32,3600,5,3.0,14.11,1
17407,36000,32,1800,2,0.0,12.61,0
17408,36000,30,5000,1,8.0,8.88,0
17409,30000,30,3600,6,1.0,10.28,0
17410,36000,27,5500,4,5.0,10.36,0
17411,36000,28,4000,5,4.0,6.91,0
17412,31200,28,3600,2,3.0,6.39,0
17413,36000,27,7000,4,6.0,12.98,0
17414,35000,29,3600,3,2.0,8.94,0
17415,35004,30,3600,1,3.0,12.73,0
17416,36000,27,1050,5,4.0,14.72,0
17417,36000,34,3600,6,3.0,13.49,0
17418,36000,30,3000,6,2.0,6.39,0
17419,36000,35,5000,3,3.0,11.12,0
17420,37000,28,3600,3,7.0,14.11,0
17421,38700,28,3600,6,8.0,11.12,0
17422,39500,28,3600,5,4.0,11.99,0
17423,33996,35,3600,5,2.0,16.32,1
17424,36000,27,10000,4,3.0,7.88,0
17425,40000,29,3600,2,0.0,12.23,0
17426,36000,29,5300,4,4.0,7.14,0
17427,40000,29,3600,3,1.0,8.59,0
17428,40050,27,3600,5,3.0,14.84,0
17429,42000,33,3600,5,4.0,12.68,0
17430,36000,30,5000,6,4.0,13.85,0
17431,37500,29,11000,6,0.0,8.49,0
17432,38126,30,11000,6,1.0,7.51,0
17433,38400,29,11000,3,14.0,7.49,0
17434,36000,33,7800,1,3.0,7.14,0
17435,42000,30,11000,5,5.0,10.36,0
17436,42000,29,11000,5,0.0,10.38,0
17437,42000,30,11000,3,2.0,12.53,0
17438,36000,27,6000,1,7.0,10.25,0
17439,36000,27,14400,3,5.0,10.62,0
17440,44000,29,11000,6,8.0,7.29,0
17441,36000,35,8000,6,3.0,12.53,0
17442,44000,34,11000,3,1.0,13.79,0
17443,36000,30,11500,1,4.0,13.57,0
17444,36000,33,10000,1,0.0,7.74,0
17445,45000,28,11000,5,6.0,11.99,0
17446,39000,27,11000,5,0.0,16.07,1
17447,46992,31,11000,5,1.0,11.14,0
17448,41000,27,11000,2,11.0,15.33,1
17449,41500,28,11000,5,3.0,15.33,1
17450,47900,32,11000,5,2.0,7.51,0
17451,36000,30,15000,5,7.0,11.83,0
17452,51000,33,11000,6,0.0,9.63,0
17453,51250,32,11000,5,2.0,7.29,0
17454,45996,28,11000,5,0.0,14.74,1
17455,52000,27,11000,1,2.0,11.34,0
17456,53000,30,11000,5,1.0,6.62,0
17457,36000,27,2500,4,3.0,9.63,0
17458,36000,34,12000,1,5.0,16.0,0
17459,36000,28,1400,1,1.0,15.37,0
17460,55000,28,11000,5,3.0,7.49,0
17461,52000,29,11000,4,2.0,15.62,1
17462,60000,27,11000,4,0.0,10.71,0
17463,36000,28,2400,6,4.0,10.71,0
17464,65867,35,11000,1,3.0,9.32,0
17465,68000,28,11000,6,4.0,11.49,0
17466,69000,29,11000,1,5.0,14.61,0
17467,69996,28,11000,6,1.0,13.79,0
17468,64000,33,11000,6,14.0,15.68,1
17469,75000,28,11000,1,5.0,7.51,0
17470,36100,29,14000,1,2.0,14.27,0
17471,65025,28,11000,5,4.0,16.35,1
17472,83604,27,11000,5,2.0,9.76,0
17473,36120,27,2000,6,2.0,15.58,0
17474,90000,35,11000,1,3.0,11.99,0
17475,93000,34,11000,4,11.0,12.53,0
17476,94527,31,11000,4,7.0,7.49,0
17477,36153,35,3000,1,2.0,11.86,0
17478,85500,27,11000,3,1.0,15.99,1
17479,138000,30,11000,6,0.0,7.49,0
17480,36400,31,8000,6,0.0,14.46,0
17481,24000,32,10800,2,3.0,7.75,1
17482,32000,29,10800,2,6.0,13.57,1
17483,29000,34,10800,4,0.0,9.63,1
17484,33288,28,10800,3,2.0,12.09,1
17485,40000,30,10800,6,4.0,13.57,1
17486,36500,33,3200,4,17.0,7.37,0
17487,42000,29,10800,2,6.0,16.29,1
17488,30500,33,10000,4,1.0,9.33,1
17489,48000,34,10800,2,4.0,10.99,0
17490,36538,29,2500,1,2.0,6.62,0
17491,36600,27,5000,6,6.0,5.42,0
17492,50000,28,10800,1,0.0,13.49,0
17493,52000,29,10800,2,3.0,14.27,0
17494,52300,28,10800,5,1.0,7.88,0
17495,48000,27,10800,2,3.0,15.99,1
17496,55596,35,10800,3,2.0,9.91,0
17497,36789,27,5500,2,1.0,13.57,0
17498,69996,27,10800,3,3.0,14.91,0
17499,36900,31,1600,4,15.0,9.62,0
17500,36960,28,15000,4,6.0,13.61,0
17501,82600,27,10800,5,4.0,9.76,0
17502,36996,27,8800,2,4.0,11.48,0
17503,24960,27,10750,2,3.0,10.25,1
17504,24996,31,10750,3,0.0,12.53,1
17505,28800,29,10750,2,4.0,7.51,1
17506,37000,35,4650,3,1.0,6.62,0
17507,55000,33,10725,3,1.0,13.16,0
17508,37000,34,5000,3,17.0,7.9,0
17509,31000,32,3000,2,16.0,7.51,1
17510,37000,27,5000,5,3.0,9.91,0
17511,37000,28,18250,5,6.0,7.49,0
17512,26500,30,10625,2,14.0,14.27,1
17513,37000,27,8000,4,5.0,10.99,0
17514,27900,27,10625,5,3.0,7.9,1
17515,37000,32,3000,1,3.0,11.49,0
17516,37000,28,10000,3,4.0,7.49,0
17517,37000,34,4400,2,7.0,10.99,0
17518,31000,35,8875,1,2.0,11.99,1
17519,33000,27,10625,5,4.0,6.62,1
17520,37000,28,1000,1,12.0,10.99,0
17521,34000,31,10625,1,15.0,14.79,1
17522,35000,29,10625,2,1.0,7.9,0
17523,31000,33,13000,1,2.0,10.74,1
17524,37000,29,2800,3,2.0,7.66,0
17525,35000,34,10600,5,3.0,15.96,0
17526,65600,33,10600,1,4.0,12.99,0
17527,49668,29,10525,2,4.0,7.9,0
17528,37000,29,4800,4,5.0,10.36,0
17529,37000,33,13000,1,2.0,10.36,0
17530,31000,35,5000,2,2.0,14.46,1
17531,37000,32,12000,4,11.0,11.86,0
17532,31000,30,13000,3,3.0,7.88,1
17533,38000,34,10500,5,3.0,13.49,0
17534,38400,33,10500,5,6.0,11.99,0
17535,40000,28,10500,3,6.0,14.27,0
17536,50000,31,10500,1,3.0,6.17,0
17537,44000,30,10500,1,0.0,15.58,1
17538,53796,33,10500,2,1.0,11.14,0
17539,37000,31,22000,2,12.0,12.73,0
17540,60000,28,10500,4,10.0,15.27,0
17541,62100,34,10500,3,1.0,11.26,0
17542,66000,31,10500,4,11.0,12.69,0
17543,75000,28,10500,5,0.0,9.63,0
17544,75600,27,10500,4,11.0,12.69,0
17545,351699,31,10500,6,7.0,15.7,0
17546,55500,34,10450,1,2.0,7.51,0
17547,30456,27,10400,6,0.0,6.91,1
17548,31400,29,10400,5,3.0,10.71,1
17549,32004,32,10400,2,10.0,15.27,1
17550,39000,28,10400,3,2.0,10.37,0
17551,31000,30,12000,6,3.0,14.42,1
17552,45000,27,10400,2,12.0,14.65,0
17553,37017,30,9000,1,3.0,6.54,0
17554,51600,27,10400,1,1.0,18.25,1
17555,62000,27,10400,3,9.0,13.49,0
17556,31100,29,3000,2,9.0,16.82,1
17557,65000,28,10400,1,9.0,5.42,0
17558,80400,27,10400,3,11.0,11.86,0
17559,35000,27,10375,5,5.0,14.27,0
17560,32400,29,10275,6,5.0,6.62,1
17561,37200,30,6600,5,0.0,13.49,0
17562,37200,33,3000,3,3.0,6.92,0
17563,75000,29,10250,6,1.0,12.23,0
17564,45000,28,3600,5,6.0,16.29,0
17565,45000,27,3600,6,6.0,12.42,0
17566,37290,28,5500,1,7.0,5.42,0
17567,48000,33,3600,2,4.0,11.99,0
17568,48000,32,3600,2,15.0,6.92,0
17569,37400,35,10750,6,3.0,15.95,0
17570,50000,29,3600,5,9.0,15.27,0
17571,50000,34,3600,1,0.0,11.99,0
17572,50000,33,3600,3,5.0,13.8,0
17573,52000,29,3600,1,4.0,11.71,0
17574,53000,33,3600,2,4.0,9.25,0
17575,54996,29,3600,2,8.0,9.63,0
17576,55000,33,3600,1,5.0,6.99,0
17577,55000,31,3600,3,2.0,7.51,0
17578,49000,28,3600,6,2.0,13.98,1
17579,60000,28,3600,3,3.0,9.63,0
17580,60000,30,3600,2,1.0,8.59,0
17581,60000,28,3600,2,1.0,12.21,0
17582,37500,33,6500,3,3.0,15.33,0
17583,69000,30,3600,5,4.0,13.99,0
17584,64000,27,3600,1,3.0,7.49,1
17585,70000,27,3600,5,9.0,14.79,0
17586,37584,28,20000,5,2.0,11.48,0
17587,74400,33,3600,2,15.0,15.27,0
17588,37620,28,4000,3,5.0,11.71,0
17589,82300,28,3600,6,3.0,9.63,0
17590,31732,35,8000,2,0.0,13.92,1
17591,85000,35,3600,2,1.0,7.51,0
17592,62050,31,3600,5,0.0,15.95,1
17593,90000,30,3600,3,14.0,14.91,0
17594,82438,29,3600,1,14.0,10.99,1
17595,106000,27,3600,3,11.0,14.27,0
17596,110000,30,3600,2,0.0,10.71,0
17597,160000,31,3600,6,8.0,15.23,0
17598,20000,33,3625,3,5.0,6.99,0
17599,54000,27,3625,3,2.0,7.9,0
17600,65000,32,3625,1,3.0,6.03,0
17601,110000,31,3650,1,2.0,9.63,0
17602,19200,35,3675,6,2.0,8.49,1
17603,25000,32,3700,2,9.0,9.91,0
17604,25200,28,3700,3,2.0,9.62,0
17605,29000,31,3700,1,4.0,9.91,1
17606,40000,28,3700,1,1.0,15.96,0
17607,38000,31,14000,6,5.0,9.91,0
17608,38000,30,6000,1,14.0,6.62,0
17609,38000,34,12775,2,12.0,9.91,0
17610,94000,28,3700,3,3.0,7.9,0
17611,25200,34,3750,1,0.0,12.99,0
17612,50000,32,3775,4,0.0,6.17,0
17613,13200,32,3800,1,2.0,7.29,1
17614,38000,35,5000,4,5.0,6.62,0
17615,38000,32,4000,6,2.0,14.65,0
17616,38000,28,6425,6,13.0,5.42,0
17617,68000,32,3800,6,9.0,16.89,0
17618,38000,35,9600,6,10.0,7.49,0
17619,38000,31,10400,6,15.0,11.49,0
17620,29950,28,3825,3,4.0,14.27,0
17621,38000,32,8000,4,8.0,13.49,0
17622,38000,33,10000,5,4.0,10.99,0
17623,49000,31,3850,5,2.0,9.62,0
17624,20292,28,3900,6,3.0,12.53,0
17625,20400,31,3900,5,0.0,14.79,0
17626,38000,32,10000,6,16.0,10.37,0
17627,30000,28,3900,6,4.0,11.99,0
17628,38000,35,2400,5,1.0,10.37,0
17629,55000,28,3900,5,2.0,11.99,0
17630,27000,29,3975,4,10.0,12.17,1
17631,12000,27,4000,6,0.0,14.22,1
17632,32000,27,4500,4,3.0,9.99,1
17633,38000,29,6000,3,3.0,15.21,0
17634,38000,31,13750,1,1.0,15.21,0
17635,14400,28,4000,5,2.0,13.11,1
17636,15000,31,4000,6,2.0,11.49,1
17637,38000,28,8400,6,5.0,7.51,0
17638,38000,29,3600,3,8.0,7.14,0
17639,15000,30,4000,4,2.0,13.67,1
17640,38000,31,2000,5,2.0,11.36,0
17641,16500,30,4000,6,0.0,14.22,1
17642,17000,31,4000,5,2.0,14.59,1
17643,17000,27,4000,6,2.0,14.42,1
17644,38000,35,15000,5,2.0,10.99,0
17645,32000,35,10750,2,1.0,14.96,1
17646,18000,32,4000,3,0.0,15.2,1
17647,18000,31,4000,3,6.0,12.84,1
17648,38000,29,8000,3,5.0,8.59,0
17649,38000,33,2500,3,0.0,13.22,0
17650,19200,28,4000,2,0.0,12.69,1
17651,38000,34,10000,6,1.0,8.94,0
17652,19200,29,4000,1,4.0,10.37,1
17653,38000,34,14500,1,9.0,12.84,0
17654,19820,35,4000,1,0.0,11.12,1
17655,19968,30,4000,2,3.0,16.45,1
17656,20000,27,4000,5,2.0,10.65,0
17657,20000,28,4000,2,5.0,10.99,0
17658,32000,27,7500,5,0.0,11.59,1
17659,20000,28,4000,1,4.0,14.59,0
17660,20000,28,4000,4,2.0,13.11,1
17661,38000,27,5000,2,11.0,9.76,0
17662,20000,33,4000,1,5.0,13.47,0
17663,21000,27,4000,5,5.0,11.49,0
17664,21000,29,4000,5,1.0,5.79,0
17665,21300,30,4000,2,1.0,12.87,0
17666,21600,32,4000,2,4.0,8.07,0
17667,21864,29,4000,1,1.0,12.42,0
17668,22000,27,4000,3,1.0,6.39,0
17669,23000,32,4000,2,1.0,14.22,0
17670,23400,27,4000,1,2.0,7.49,0
17671,24000,31,4000,3,0.0,6.76,0
17672,38004,27,6500,2,11.0,13.79,0
17673,24000,31,4000,1,2.0,13.48,0
17674,24000,27,4000,2,0.0,12.87,0
17675,38100,32,8400,3,0.0,8.38,0
17676,24960,29,4000,6,13.0,5.42,0
17677,38196,28,10750,5,5.0,10.75,0
17678,26000,27,4000,5,6.0,10.25,0
17679,32304,27,1200,4,6.0,6.76,1
17680,26004,29,4000,3,5.0,10.0,1
17681,38400,33,10000,6,0.0,9.91,0
17682,26568,29,4000,4,2.0,16.0,1
17683,38400,29,14000,5,0.0,14.27,0
17684,27600,28,4000,2,8.0,15.23,0
17685,27996,29,4000,5,4.0,6.92,0
17686,38400,33,16450,6,0.0,10.65,0
17687,28550,29,4000,2,6.0,10.59,0
17688,28800,33,4000,5,5.0,9.88,0
17689,28800,29,4000,6,1.0,13.92,1
17690,38400,32,2400,5,4.0,9.99,0
17691,29120,27,4000,3,2.0,10.75,0
17692,30000,27,4000,3,6.0,12.69,1
17693,30000,34,4000,1,2.0,7.51,0
17694,30000,30,4000,5,1.0,13.99,0
17695,30000,34,4000,5,0.0,9.63,0
17696,38400,27,15000,2,3.0,12.68,0
17697,38400,35,9500,6,1.0,10.36,0
17698,38400,33,8000,3,1.0,15.58,0
17699,30000,27,4000,5,6.0,10.39,0
17700,30996,28,4000,5,7.0,10.65,0
17701,31000,27,4000,5,0.0,10.74,0
17702,31150,28,4000,5,4.0,11.49,0
17703,38400,30,16750,2,14.0,7.88,0
17704,32004,32,4000,5,16.0,11.49,0
17705,32004,33,4000,2,3.0,8.32,0
17706,32160,27,4000,5,1.0,15.99,1
17707,33000,27,4000,5,5.0,5.99,0
17708,33000,27,4000,3,7.0,6.76,0
17709,33280,30,4000,5,1.0,13.79,0
17710,33600,31,4000,5,0.0,11.49,0
17711,34000,27,4000,5,10.0,17.19,1
17712,34000,32,4000,6,4.0,7.74,0
17713,34000,30,4000,6,0.0,10.95,0
17714,34200,32,4000,6,0.0,13.48,0
17715,34400,33,4000,6,6.0,10.25,0
17716,38600,29,1600,6,9.0,12.84,0
17717,35000,31,4000,6,1.0,10.65,0
17718,35000,29,4000,3,6.0,15.23,0
17719,35000,29,4000,5,1.0,5.99,0
17720,38769,34,2400,2,3.0,8.9,0
17721,35000,35,4000,5,13.0,13.35,0
17722,35000,33,4000,5,0.0,7.88,0
17723,29004,28,4000,1,0.0,16.45,1
17724,35004,28,4000,3,2.0,12.53,0
17725,39000,33,10000,6,0.0,12.42,0
17726,35600,28,4000,3,3.0,7.49,0
17727,35600,31,4000,5,0.0,13.61,0
17728,36000,28,4000,2,1.0,12.42,0
17729,33000,28,4000,1,9.0,7.9,1
17730,33000,29,5600,3,8.0,11.71,1
17731,36000,31,4000,5,4.0,13.8,0
17732,36000,34,4000,5,1.0,13.61,0
17733,39000,27,6400,2,6.0,10.99,0
17734,39000,35,15000,4,5.0,10.99,0
17735,37400,32,4000,2,0.0,10.38,0
17736,38196,33,4000,5,1.0,10.0,0
17737,39000,29,16000,1,12.0,5.99,0
17738,39000,30,4000,5,6.0,15.96,0
17739,39000,27,4000,1,1.0,10.74,0
17740,33000,35,4000,4,0.0,16.32,1
17741,33456,34,4000,3,2.0,16.45,1
17742,39996,30,4000,2,2.0,12.99,0
17743,39000,32,16700,6,4.0,7.51,0
17744,33996,29,4000,3,11.0,13.47,1
17745,34000,30,4000,2,6.0,13.49,1
17746,40000,32,4000,5,1.0,13.49,0
17747,40000,32,4000,3,2.0,9.99,0
17748,40000,33,4000,2,2.0,7.88,0
17749,40000,29,4000,1,7.0,12.53,0
17750,40000,32,4000,5,2.0,13.79,0
17751,39000,27,6900,2,0.0,12.87,0
17752,34800,27,4000,6,2.0,14.54,1
17753,41000,31,4000,6,7.0,10.99,0
17754,41000,31,4000,5,1.0,10.0,0
17755,39000,29,7100,5,6.0,8.32,0
17756,33000,27,9000,3,8.0,12.49,1
17757,42000,32,4000,1,6.0,11.12,0
17758,42000,33,4000,1,2.0,6.39,0
17759,42000,30,4000,2,1.0,7.88,0
17760,43000,27,4000,3,11.0,16.29,0
17761,39432,29,8000,3,6.0,11.86,0
17762,39480,27,7200,3,2.0,13.79,0
17763,37200,27,4000,3,4.0,17.27,1
17764,45576,32,4000,6,1.0,10.99,0
17765,39600,28,4000,1,4.0,12.61,1
17766,39500,28,11000,3,11.0,7.14,0
17767,46000,29,4000,6,6.0,9.99,0
17768,41000,28,4000,1,11.0,18.64,1
17769,39500,29,5000,6,8.0,7.74,0
17770,39504,33,3000,3,17.0,7.37,0
17771,39552,30,12375,6,2.0,10.37,0
17772,48000,33,4000,5,0.0,14.65,0
17773,39600,29,5600,3,0.0,10.65,0
17774,48000,27,4000,1,7.0,9.62,0
17775,48000,28,4000,5,7.0,14.35,0
17776,39600,34,2400,1,16.0,6.03,0
17777,39600,32,1500,4,0.0,15.99,0
17778,39600,34,6000,6,14.0,5.99,0
17779,48000,31,4000,5,0.0,13.85,0
17780,39600,27,9900,4,7.0,6.54,0
17781,39600,30,3000,2,5.0,10.38,0
17782,48000,34,4000,3,0.0,8.0,0
17783,42804,33,4000,3,17.0,12.73,1
17784,48996,27,4000,2,2.0,9.32,0
17785,49000,27,4000,5,11.0,10.59,0
17786,39600,27,4800,2,11.0,6.76,0
17787,50000,31,4000,6,0.0,6.62,0
17788,39600,28,5000,2,2.0,12.53,0
17789,39600,33,3000,1,0.0,7.68,0
17790,50000,28,4000,4,1.0,10.59,0
17791,39750,30,1425,4,3.0,10.37,0
17792,50000,35,4000,5,0.0,13.22,0
17793,44000,29,4000,3,1.0,12.36,1
17794,39960,29,11000,3,13.0,16.49,0
17795,39962,30,3200,2,5.0,9.7,0
17796,52000,31,4000,5,1.0,7.49,0
17797,52000,28,4000,4,0.0,10.75,0
17798,52600,27,4000,6,3.0,17.39,0
17799,47000,27,4000,4,2.0,15.33,1
17800,48000,27,4000,3,2.0,6.03,1
17801,54000,27,4000,3,3.0,10.74,0
17802,54000,27,4000,1,4.0,12.61,0
17803,48996,27,4000,2,1.0,14.61,1
17804,55200,29,4000,4,13.0,10.59,0
17805,55200,27,4000,3,0.0,6.76,0
17806,39996,30,10000,1,2.0,10.75,0
17807,39996,31,4000,4,8.0,14.35,0
17808,56000,31,4000,4,9.0,5.79,0
17809,56800,28,4000,6,2.0,7.88,0
17810,39996,30,10000,5,8.0,12.73,0
17811,58000,27,4000,3,2.0,9.67,0
17812,60000,32,4000,4,3.0,10.99,0
17813,60000,29,4000,4,0.0,7.88,0
17814,39996,31,9600,6,3.0,11.26,0
17815,60000,29,4000,6,0.0,7.88,0
17816,60000,35,4000,2,0.0,13.98,0
17817,61500,28,4000,4,1.0,10.95,0
17818,63000,35,4000,6,3.0,11.14,0
17819,63500,27,4000,1,3.0,10.37,0
17820,64200,27,4000,1,2.0,9.25,0
17821,65000,27,4000,1,9.0,6.99,0
17822,65000,27,4000,4,2.0,5.99,0
17823,65000,29,4000,6,3.0,7.74,0
17824,65000,33,4000,5,1.0,12.87,0
17825,40000,28,19200,1,9.0,9.91,0
17826,59000,30,4000,1,4.0,8.94,1
17827,68000,33,4000,3,3.0,10.99,0
17828,70000,29,4000,1,0.0,10.99,0
17829,34000,28,10000,3,12.0,16.77,1
17830,72000,29,4000,4,3.0,18.79,0
17831,72000,32,4000,4,6.0,10.0,0
17832,72000,31,4000,3,15.0,9.99,0
17833,40000,27,14675,4,7.0,12.69,0
17834,75000,31,4000,5,4.0,13.49,0
17835,75000,29,4000,2,2.0,8.49,0
17836,75000,29,4000,4,4.0,12.68,0
17837,40000,30,8600,4,8.0,10.65,0
17838,75250,32,4000,2,1.0,12.99,0
17839,78000,33,4000,5,5.0,7.14,0
17840,78000,32,4000,5,1.0,9.88,0
17841,80000,27,4000,2,3.0,12.69,0
17842,34000,28,8000,5,2.0,12.69,1
17843,34000,29,10200,5,0.0,17.27,1
17844,82350,32,4000,5,16.0,9.91,0
17845,84996,33,4000,3,2.0,8.59,0
17846,86095,27,4000,4,5.0,13.99,0
17847,34000,27,8875,4,6.0,10.65,1
17848,90000,28,4000,6,0.0,13.49,0
17849,40000,31,4625,2,4.0,12.42,0
17850,91000,31,4000,3,12.0,7.66,0
17851,95000,32,4000,4,16.0,7.49,0
17852,96000,30,4000,6,1.0,10.75,0
17853,40000,31,14000,4,5.0,6.03,0
17854,79050,27,4000,5,11.0,14.46,1
17855,40000,30,3000,2,9.0,11.71,0
17856,107000,32,4000,5,4.0,13.98,0
17857,96000,32,4000,2,14.0,17.93,1
17858,98000,28,4000,3,6.0,7.51,1
17859,110000,28,4000,2,3.0,12.18,0
17860,115000,32,4000,3,2.0,12.69,0
17861,125000,28,4000,2,1.0,13.35,0
17862,135000,28,4000,6,5.0,12.42,0
17863,138000,27,4000,2,2.0,11.71,1
17864,40000,29,10625,3,0.0,6.62,0
17865,21000,28,4200,1,0.0,15.21,1
17866,28800,28,4200,5,0.0,7.51,0
17867,20000,27,4350,2,0.0,16.29,1
17868,40000,28,2400,6,1.0,13.49,0
17869,78000,35,4350,1,1.0,15.27,1
17870,42500,32,4375,1,3.0,12.23,0
17871,96000,27,4375,2,0.0,8.88,0
17872,20064,29,4400,5,3.0,13.92,0
17873,24000,31,4400,6,0.0,15.62,1
17874,40000,28,15000,4,12.0,5.99,0
17875,30000,31,4400,6,10.0,15.62,0
17876,40000,30,9600,4,5.0,8.49,0
17877,30000,29,4400,5,3.0,11.49,0
17878,37440,33,4400,1,5.0,11.71,0
17879,40000,29,1400,6,13.0,5.99,0
17880,54000,30,4425,1,14.0,17.49,0
17881,40000,28,11200,4,12.0,5.42,0
17882,40000,29,5000,6,9.0,6.99,0
17883,40000,32,9000,3,12.0,10.59,0
17884,40000,28,3600,3,2.0,6.99,0
17885,13200,29,4475,6,3.0,16.89,1
17886,43680,28,4475,3,3.0,15.27,0
17887,12000,29,4500,3,1.0,15.05,1
17888,40000,27,4200,4,6.0,5.99,0
17889,40000,33,3200,1,12.0,5.42,0
17890,34000,32,7500,4,4.0,5.99,1
17891,40000,32,16000,2,16.0,5.99,0
17892,40000,33,6000,1,17.0,12.68,0
17893,40000,28,10000,5,1.0,7.29,0
17894,19600,34,4500,1,3.0,10.59,1
17895,40000,34,2000,3,2.0,10.74,0
17896,40000,35,8000,6,5.0,7.66,0
17897,40000,34,6000,6,11.0,7.29,0
17898,40000,27,4000,2,11.0,5.79,0
17899,27000,32,4500,3,5.0,13.11,0
17900,28800,29,4500,1,5.0,7.88,0
17901,29496,28,4500,3,8.0,14.11,0
17902,30000,27,4500,5,0.0,14.65,0
17903,30000,30,4500,3,3.0,13.92,0
17904,30555,35,4500,5,4.0,13.22,0
17905,32000,34,4500,5,0.0,6.62,0
17906,32000,31,4500,4,0.0,11.14,1
17907,32640,28,4500,5,3.0,7.14,0
17908,35000,27,4500,6,1.0,7.66,0
17909,36000,30,4500,2,6.0,13.49,0
17910,36000,31,4500,3,7.0,9.99,0
17911,36000,27,4500,6,11.0,7.49,0
17912,37000,28,4500,6,2.0,11.11,0
17913,40000,31,11000,4,5.0,9.99,0
17914,34000,28,3700,4,12.0,6.91,1
17915,39000,32,4500,5,4.0,9.91,0
17916,39000,35,4500,2,8.0,6.62,0
17917,39600,28,4500,6,6.0,10.25,0
17918,40000,30,4500,6,4.0,14.26,0
17919,40000,33,14000,5,2.0,6.91,0
17920,40000,29,5000,5,0.0,5.42,0
17921,34000,28,2500,4,7.0,12.23,1
17922,39000,28,4500,3,8.0,13.49,1
17923,47000,31,4500,2,4.0,11.03,0
17924,47360,33,4500,1,5.0,15.58,0
17925,47400,31,4500,5,3.0,10.36,0
17926,48000,28,4500,1,4.0,11.71,0
17927,34000,28,3500,5,12.0,15.58,1
17928,43200,27,4500,2,2.0,16.07,1
17929,50000,31,4500,1,5.0,9.99,0
17930,50000,30,4500,6,3.0,13.11,0
17931,44400,34,4500,3,0.0,16.02,1
17932,45000,34,4500,1,2.0,16.95,1
17933,52000,29,4500,1,11.0,9.91,0
17934,40000,27,8000,4,4.0,14.72,0
17935,40000,29,25000,1,13.0,11.86,0
17936,49000,28,4500,4,12.0,14.27,1
17937,49362,29,4500,4,3.0,12.61,1
17938,58000,27,4500,3,0.0,14.72,0
17939,60000,27,4500,2,6.0,12.69,0
17940,40000,29,4000,2,5.0,14.35,0
17941,60000,27,4500,6,5.0,14.22,0
17942,61828,30,4500,1,10.0,18.39,0
17943,70000,29,4500,6,4.0,6.62,0
17944,70000,29,4500,1,2.0,5.42,0
17945,74100,29,4500,4,3.0,13.61,0
17946,91500,29,4500,5,2.0,10.65,0
17947,40000,33,5000,3,4.0,7.51,0
17948,40000,27,13000,6,7.0,7.88,0
