ID,Renda Anual,Sexo,Educacao,Estado Civil,Idade,Tempo de Empresa,Situacao
1369,180000,2,2,2,27,12,0
1370,310000,2,5,1,35,14,0
1371,360000,1,2,1,44,19,0
1372,180000,2,2,2,30,12,0
1373,270000,2,1,1,42,6,0
1374,70000,1,1,2,28,3,0
1375,50000,1,2,2,24,6,0
1376,30000,2,3,2,50,10,0
1377,50000,2,2,1,54,7,0
1378,350000,1,2,1,37,8,0
1379,200000,1,1,1,58,14,0
1380,80000,1,3,2,26,6,0
1381,60000,2,2,1,31,17,0
1382,30000,1,1,1,52,4,0
1383,110000,2,1,2,36,1,0
1384,300000,2,1,2,27,2,0
1385,50000,2,3,1,22,2,0
1386,500000,1,1,2,39,8,0
1387,360000,1,1,2,36,4,0
1388,20000,2,2,1,39,5,0
1389,220000,1,1,1,39,13,0
1390,20000,2,2,2,22,12,0
1392,170000,2,1,2,30,6,0
1393,200000,2,2,1,26,15,0
1394,20000,2,1,2,23,10,0
1395,140000,2,3,2,23,2,0
1396,330000,2,1,2,35,4,0
1398,360000,2,2,1,35,15,0
1399,20000,1,3,1,51,2,0
1400,50000,2,1,2,23,1,0
1401,100000,2,2,1,25,19,0
1402,30000,1,2,1,36,17,0
1404,470000,1,1,2,33,2,0
1405,300000,2,1,1,36,14,0
1407,200000,2,1,2,26,14,0
1408,150000,2,2,1,41,16,0
1410,420000,1,1,2,31,11,0
1411,210000,2,2,2,45,13,0
1412,450000,1,3,1,58,15,0
1413,30000,1,2,1,38,11,0
1414,240000,1,2,1,30,19,0
1415,420000,2,2,2,25,17,0
1416,60000,2,1,2,25,18,0
1417,30000,2,3,2,24,1,0
1418,80000,2,1,2,29,19,0
1419,50000,1,2,2,37,12,0
1420,230000,1,3,2,27,11,0
1421,200000,1,1,2,31,17,0
1422,230000,2,2,2,28,15,0
1423,130000,2,2,2,24,11,0
1424,200000,2,3,2,27,4,0
1425,90000,2,1,2,33,2,0
1426,120000,1,1,2,27,16,0
1427,200000,1,1,2,42,2,0
1428,20000,2,2,2,32,11,0
1430,80000,2,2,2,44,19,0
1431,50000,2,1,1,29,18,0
1434,20000,1,2,2,52,3,0
1435,30000,1,2,2,44,14,0
1438,210000,1,2,2,33,18,0
1439,50000,1,2,2,54,16,0
1440,130000,2,2,2,23,12,0
1441,70000,2,1,2,24,4,0
1442,210000,2,1,1,33,13,0
1444,200000,1,3,0,51,14,0
1446,80000,2,2,2,25,10,0
1448,20000,2,2,2,23,19,0
1449,10000,1,3,2,34,10,0
1451,40000,2,2,1,25,13,0
1453,50000,1,2,1,54,6,0
1454,20000,1,2,2,25,7,0
1455,30000,1,2,2,26,8,0
1456,20000,1,2,1,32,14,0
1457,50000,2,3,3,43,18,0
1460,10000,1,2,2,26,1,0
1462,120000,1,1,2,36,10,0
1463,200000,2,1,2,27,10,0
1464,300000,2,2,1,50,13,0
1465,90000,2,2,2,24,10,0
1466,90000,1,2,1,27,9,0
1468,180000,2,2,1,39,6,0
1469,360000,1,1,1,39,12,0
1471,100000,1,1,1,45,12,0
1473,360000,1,1,1,36,14,0
1474,230000,1,2,2,39,5,0
1476,210000,1,2,2,37,18,0
1477,200000,1,2,2,26,19,0
1478,50000,1,2,2,44,12,0
1480,280000,1,1,2,31,11,0
1481,500000,1,2,1,40,5,0
1482,30000,2,1,2,25,19,0
1483,340000,2,2,1,36,13,0
1484,360000,1,1,2,32,14,0
1485,70000,2,1,2,22,11,0
1487,230000,1,1,2,32,1,0
1488,60000,1,2,1,41,16,0
1491,130000,2,4,2,28,12,0
1492,160000,1,3,2,52,5,0
1493,60000,2,3,2,48,7,0
1494,160000,1,2,2,43,6,0
1495,180000,2,1,2,25,9,0
1496,170000,1,2,1,36,4,0
1498,130000,2,2,1,34,18,0
1499,180000,2,2,2,48,13,0
1500,20000,1,1,2,27,3,0
1501,230000,2,2,1,43,13,0
1502,220000,2,2,1,30,17,0
1503,240000,1,2,1,43,17,0
1504,50000,1,3,1,54,5,0
1505,310000,2,2,1,39,1,0
1506,350000,1,1,1,70,17,0
1507,50000,2,1,2,24,15,0
1508,200000,2,2,1,30,1,0
1509,480000,1,3,2,53,18,0
1511,200000,2,2,2,33,4,0
1512,20000,1,3,1,34,12,0
1513,50000,1,2,2,48,7,0
1515,20000,2,2,2,24,19,0
1516,150000,2,2,1,31,18,0
1517,50000,2,2,2,25,6,0
1519,290000,2,1,2,27,10,0
1520,420000,1,2,1,39,6,0
1521,340000,2,2,2,36,19,0
1522,60000,1,2,2,40,14,0
1523,90000,2,1,2,27,5,0
1525,160000,2,2,1,37,19,0
1526,20000,1,2,2,35,9,0
1528,120000,1,1,2,27,1,0
1529,120000,1,1,2,38,14,0
1530,360000,2,2,1,50,17,0
1531,160000,2,1,2,32,5,0
1532,320000,2,1,1,34,1,0
1533,20000,1,2,2,25,8,0
1534,230000,2,1,2,29,15,0
1535,50000,1,3,1,44,14,0
1536,50000,1,3,1,48,6,0
1537,40000,2,3,2,24,17,0
1538,120000,2,3,1,27,12,0
1540,110000,2,3,2,28,8,0
1542,50000,1,3,2,22,5,0
1543,120000,2,3,1,30,7,0
1544,50000,1,3,2,34,4,0
1547,150000,1,1,2,32,10,0
1548,50000,2,2,2,23,3,0
1550,110000,2,2,1,33,19,0
1552,230000,2,2,1,29,1,0
1553,20000,2,3,3,47,12,0
1554,100000,2,1,1,41,6,0
1555,110000,1,1,2,28,16,0
1557,50000,1,1,2,37,7,0
1558,310000,1,1,1,50,15,0
1561,50000,2,2,1,48,1,0
1562,150000,2,1,2,34,10,0
1563,140000,1,2,2,44,11,0
1564,30000,2,3,1,56,5,0
1566,50000,1,1,2,29,14,0
1567,280000,2,2,1,37,2,0
1568,120000,2,2,2,23,15,0
1569,30000,2,1,1,27,1,0
1571,180000,1,3,1,45,1,0
1572,150000,1,2,1,33,17,0
1573,110000,2,2,1,40,12,0
1575,230000,2,3,1,43,4,0
1576,230000,2,2,2,25,2,0
1577,160000,2,1,2,46,14,0
1578,50000,1,3,2,36,6,0
1579,210000,2,1,1,36,13,0
1580,120000,2,2,1,38,15,0
1581,240000,2,2,1,42,12,0
1582,20000,1,3,3,47,11,0
1583,50000,2,3,2,40,8,0
1584,50000,2,1,2,70,3,0
1585,50000,2,2,1,32,17,0
1586,100000,1,3,2,52,6,0
1587,390000,2,1,1,49,17,0
1588,550000,1,1,2,31,14,0
1589,450000,2,2,2,36,7,0
1590,80000,2,2,1,50,4,0
1591,50000,2,3,1,48,12,0
1592,50000,2,2,2,33,16,0
1593,180000,1,2,1,44,13,0
1594,240000,1,1,2,35,6,0
1595,320000,2,3,2,29,7,0
1596,480000,2,2,1,35,18,0
1597,150000,2,2,1,37,19,0
1598,110000,2,1,2,29,9,0
1599,240000,1,1,2,30,7,0
1601,120000,1,2,2,27,1,0
1602,150000,2,1,1,31,10,0
1603,100000,2,3,2,53,8,0
1604,260000,2,2,2,38,7,0
1605,250000,2,2,2,26,8,0
1606,100000,2,2,2,26,14,0
1609,390000,2,2,2,42,8,0
1610,210000,2,2,1,43,9,0
1611,30000,2,2,2,23,4,0
1612,300000,2,3,1,30,7,0
1613,190000,2,3,1,38,5,0
1615,360000,1,2,1,44,6,0
1618,360000,1,1,1,32,13,0
1619,190000,2,2,2,25,13,0
1621,30000,2,1,2,26,12,0
1622,240000,1,1,2,29,4,0
1623,40000,2,1,2,26,15,0
1624,170000,1,2,2,36,1,0
1625,180000,1,1,2,37,7,0
1627,150000,2,3,1,48,5,0
1629,140000,2,3,1,31,15,0
1630,50000,1,3,2,31,12,0
1631,200000,1,1,2,34,18,0
1632,100000,2,1,1,43,12,0
1633,250000,2,1,2,32,13,0
1634,80000,2,1,2,38,19,0
1635,170000,2,2,1,50,19,0
1636,80000,1,3,2,29,7,0
1637,50000,1,2,1,49,16,0
1638,30000,2,3,2,40,16,0
1640,30000,2,3,1,47,19,0
1641,200000,1,1,1,34,17,0
1642,100000,2,2,2,27,6,0
1644,200000,1,1,2,29,15,0
1648,220000,1,2,1,44,6,0
1649,240000,2,3,1,39,11,0
1650,50000,1,1,1,40,16,0
1651,500000,2,1,1,45,4,0
1652,170000,1,1,2,26,18,0
1653,30000,1,1,1,34,11,0
1655,50000,1,2,2,30,19,0
1656,100000,2,3,1,31,3,0
1658,50000,1,1,2,28,12,0
1659,190000,2,2,2,31,5,0
1660,20000,2,3,2,22,15,0
1661,50000,2,3,1,55,9,0
1663,90000,2,1,2,27,12,0
1665,280000,1,1,1,40,13,0
1666,30000,1,2,1,31,16,0
1667,90000,2,2,1,36,11,0
1669,100000,1,2,2,30,1,0
1670,20000,1,3,2,40,14,0
1671,50000,1,2,1,51,4,0
1672,50000,2,2,3,51,2,0
1673,290000,1,3,2,32,17,0
1674,220000,2,1,2,36,1,0
1675,440000,1,1,1,37,2,0
1677,300000,1,1,2,31,14,0
1678,290000,2,1,1,50,18,0
1679,390000,1,2,1,40,2,0
1680,50000,2,2,2,24,19,0
1682,150000,2,2,2,29,8,0
1683,50000,1,1,2,24,18,0
1684,200000,1,1,1,44,5,0
1685,120000,2,2,2,30,14,0
1686,230000,2,1,1,61,14,0
1687,180000,2,2,1,28,12,0
1688,20000,1,1,2,22,17,0
1689,20000,1,2,2,23,8,0
1691,290000,2,1,2,24,11,0
1692,290000,2,2,2,54,8,0
1693,150000,2,1,2,27,6,0
1694,190000,2,2,2,53,18,0
1696,250000,1,3,1,47,18,0
1698,180000,2,3,1,45,7,0
1699,80000,1,1,2,25,16,0
1700,300000,1,1,2,31,17,0
1701,50000,2,3,1,51,18,0
1702,70000,2,1,1,40,18,0
1704,320000,2,1,2,29,5,0
1705,60000,2,1,2,24,7,0
1707,230000,1,1,2,35,9,0
1708,310000,2,2,1,29,5,0
1709,230000,2,1,2,36,9,0
1710,200000,2,1,1,40,14,0
1712,310000,1,2,1,64,12,0
1714,390000,2,1,1,38,5,0
1715,20000,2,1,2,26,19,0
1716,50000,2,2,1,26,6,0
1717,140000,1,1,2,29,5,0
1719,250000,2,2,1,45,10,0
1721,250000,2,1,2,36,15,0
1722,90000,1,1,2,27,8,0
1724,160000,2,1,2,27,18,0
1725,360000,1,2,2,29,15,0
1726,330000,2,1,2,26,7,0
1727,50000,2,3,1,54,1,0
1729,10000,2,3,2,42,18,0
1730,70000,1,2,1,41,14,0
1733,130000,2,3,1,33,3,0
1734,130000,1,1,2,27,13,0
1735,100000,2,2,1,36,18,0
1736,130000,1,2,2,37,2,0
1738,380000,1,1,2,41,15,0
1740,20000,1,2,2,25,12,0
1742,180000,1,1,2,33,14,0
1743,230000,2,1,2,29,5,0
1744,90000,1,1,2,32,1,0
1745,160000,1,2,2,29,15,0
1746,50000,2,1,2,22,10,0
1747,140000,2,2,2,29,6,0
1748,250000,2,2,1,31,7,0
1749,120000,2,2,2,24,9,0
1750,120000,2,1,2,27,5,0
1751,260000,2,2,1,40,13,0
1753,60000,2,2,1,38,9,0
1754,60000,2,2,1,29,11,0
1755,50000,1,2,2,27,2,0
1756,130000,1,3,1,34,17,0
1757,130000,1,1,2,34,6,0
1758,360000,2,1,2,32,8,0
1759,80000,2,2,1,36,2,0
1760,50000,1,2,2,26,16,0
1761,290000,2,1,1,33,8,0
1762,200000,1,1,1,53,6,0
1763,20000,1,2,2,27,7,0
1764,500000,1,1,2,33,10,0
1765,130000,2,1,2,26,15,0
1768,70000,2,2,2,26,6,0
1769,200000,1,1,2,27,11,0
1771,360000,1,2,1,56,18,0
1772,50000,2,3,1,56,15,0
1773,180000,2,3,1,26,11,0
1775,120000,2,1,2,28,18,0
1777,330000,2,1,1,47,17,0
1779,50000,1,2,2,26,13,0
1780,80000,1,3,1,48,15,0
1781,450000,1,1,1,41,14,0
1782,30000,2,3,1,48,2,0
1783,160000,1,2,1,28,10,0
1784,80000,2,1,2,22,12,0
1785,400000,1,2,1,34,2,0
1788,280000,2,2,2,27,16,0
1789,50000,2,1,2,25,3,0
1790,110000,1,2,2,26,3,0
1791,180000,2,1,1,44,3,0
1792,200000,2,1,2,26,6,0
1793,390000,2,1,2,33,12,0
1794,400000,2,1,2,29,10,0
1796,200000,1,1,2,34,11,0
1797,280000,1,2,1,33,7,0
1798,230000,2,1,2,27,7,0
1799,280000,2,1,1,36,1,0
1800,130000,1,3,2,28,12,0
1802,120000,1,3,1,47,12,0
1803,300000,2,3,1,31,7,0
1804,20000,2,1,2,31,13,0
1806,250000,1,2,1,30,6,0
1807,100000,2,2,1,58,12,0
1808,150000,2,2,2,27,15,0
1809,140000,1,2,2,35,6,0
1810,500000,2,1,2,46,17,0
1811,20000,1,2,2,36,10,0
1812,50000,1,2,2,53,17,0
1814,200000,2,2,2,27,13,0
1815,150000,2,2,2,37,7,0
1816,80000,1,1,2,23,6,0
1817,160000,1,1,1,40,19,0
1818,180000,2,2,1,44,6,0
1819,270000,2,1,1,32,2,0
1820,180000,2,1,2,41,1,0
1822,110000,2,1,2,29,10,0
1823,50000,2,3,1,61,8,0
1824,200000,2,3,2,30,9,0
1825,70000,2,3,1,23,5,0
1826,360000,2,2,2,30,5,0
1828,50000,1,3,1,32,2,0
1829,380000,2,2,1,39,18,0
1830,50000,1,2,2,24,2,0
1832,270000,1,6,2,32,4,0
1833,460000,1,1,2,32,15,0
1834,60000,1,3,2,24,1,0
1835,200000,2,1,1,35,1,0
1837,20000,2,1,2,22,15,0
1839,110000,2,2,2,36,11,0
1841,70000,2,2,1,31,4,0
1843,80000,2,2,2,40,6,0
1845,210000,1,1,2,48,9,0
1847,50000,1,2,3,53,8,0
1849,150000,1,1,2,30,9,0
1851,260000,1,1,1,43,6,0
1852,310000,2,1,2,30,10,0
1853,150000,2,1,2,33,4,0
1854,200000,2,1,2,27,7,0
1855,150000,1,3,2,45,15,0
1856,220000,2,2,1,54,8,0
1857,540000,2,1,2,34,12,0
1858,280000,1,2,2,30,13,0
1859,230000,1,2,2,32,14,0
1860,50000,1,1,1,39,10,0
1861,20000,2,2,2,24,10,0
1863,500000,1,1,1,46,9,0
1864,50000,2,2,2,24,3,0
1865,420000,2,2,2,35,5,0
1866,50000,2,2,2,23,10,0
1867,280000,2,1,2,29,4,0
1868,50000,1,2,1,46,15,0
1871,100000,2,2,1,31,13,0
1872,50000,2,1,2,26,9,0
1873,130000,2,3,2,32,7,0
1874,30000,2,2,2,22,14,0
1876,210000,2,2,1,32,14,0
1877,50000,1,2,1,38,1,0
1878,310000,1,2,1,29,12,0
1879,300000,2,1,1,31,14,0
1881,90000,2,3,1,40,18,0
1883,90000,1,1,2,25,8,0
1884,80000,2,3,2,65,15,0
1886,10000,1,2,2,33,11,0
1887,210000,1,1,2,31,2,0
1888,170000,2,2,1,41,12,0
1889,90000,2,2,1,32,12,0
1891,50000,2,1,2,26,11,0
1892,150000,1,1,1,30,10,0
1893,80000,2,1,2,30,9,0
1896,160000,1,1,1,41,5,0
1897,250000,1,2,2,31,10,0
1898,500000,2,2,1,42,2,0
1899,260000,1,2,2,32,11,0
1900,50000,2,2,1,44,1,0
1901,30000,2,2,2,22,8,0
1902,110000,2,2,2,42,18,0
1903,500000,1,1,1,39,7,0
1904,310000,2,1,2,32,5,0
1905,580000,1,2,1,37,8,0
1906,340000,2,1,1,36,1,0
1907,360000,2,2,1,42,4,0
1908,290000,2,1,2,29,16,0
1909,30000,1,2,2,36,15,0
1910,80000,2,1,2,29,7,0
1912,170000,2,1,2,31,16,0
1913,100000,1,2,1,42,14,0
1914,450000,1,2,2,37,14,0
1915,260000,2,1,2,33,8,0
1916,240000,2,1,2,29,4,0
1917,110000,2,2,2,28,15,0
1918,240000,2,2,2,26,18,0
1919,220000,2,2,2,35,13,0
1920,20000,1,2,1,33,5,0
1922,300000,1,1,2,32,15,0
1924,360000,2,1,2,30,7,0
1926,470000,2,2,2,26,15,0
1927,70000,2,2,2,22,6,0
1928,120000,2,1,2,26,16,0
1929,50000,1,2,2,35,17,0
1930,470000,1,2,1,49,11,0
1931,130000,1,2,1,49,9,0
1933,260000,2,1,2,36,18,0
1934,20000,1,1,1,39,19,0
1936,460000,2,2,2,35,3,0
1939,290000,1,1,1,40,11,0
1940,90000,1,1,1,30,19,0
1941,180000,2,1,2,26,7,0
1942,360000,1,3,1,53,6,0
1943,120000,1,1,1,45,11,0
1944,220000,1,2,2,30,13,0
1947,320000,2,2,2,31,10,0
1948,320000,1,1,1,33,13,0
1949,90000,1,2,2,39,12,0
1950,180000,1,1,1,50,6,0
1951,90000,2,1,2,28,13,0
1952,100000,1,1,1,36,19,0
1953,340000,1,2,1,41,13,0
1955,240000,2,2,1,41,4,0
1956,10000,1,2,2,41,17,0
1958,100000,2,2,2,37,13,0
1959,220000,2,1,1,31,5,0
1960,70000,2,3,1,57,1,0
1962,130000,2,3,2,53,12,0
1963,140000,2,2,1,25,15,0
1964,20000,1,2,2,32,19,0
1966,50000,2,2,2,26,6,0
1967,90000,1,2,1,29,5,0
1968,170000,2,3,1,37,6,0
1970,200000,2,1,2,43,11,0
1971,200000,1,1,1,42,11,0
1973,200000,1,2,1,41,6,0
1974,170000,1,2,2,26,2,0
1976,100000,2,1,2,27,17,0
1977,180000,1,2,2,31,7,0
1978,230000,2,3,2,26,9,0
1979,20000,1,3,2,50,11,0
1983,230000,1,2,1,29,2,0
1985,230000,2,2,2,24,8,0
1987,50000,1,2,2,35,8,0
1988,10000,2,1,2,25,5,0
1989,140000,1,2,2,34,10,0
1991,180000,1,3,2,28,11,0
1993,580000,1,3,1,67,16,0
1994,310000,2,1,1,43,9,0
1995,20000,1,3,2,52,3,0
1996,180000,2,1,2,43,19,0
1997,60000,2,1,2,24,14,0
1998,40000,2,3,1,59,12,0
1999,140000,2,2,1,34,19,0
2000,220000,1,2,1,32,5,0
2002,20000,1,1,1,52,15,0
2003,50000,2,1,2,23,6,0
2005,320000,2,2,2,35,19,0
2006,20000,1,2,2,34,19,0
2007,50000,1,2,1,40,3,0
2008,340000,1,1,1,49,3,0
2010,300000,2,2,1,33,4,0
2011,40000,2,2,2,26,11,0
2012,150000,1,1,1,51,9,0
2014,30000,2,3,1,35,4,0
2015,80000,2,2,1,27,10,0
2019,80000,2,3,1,35,14,0
2021,230000,2,2,1,38,9,0
2022,190000,2,2,2,31,4,0
2023,260000,1,3,1,36,18,0
2024,100000,2,1,1,39,3,0
2025,140000,1,2,2,41,9,0
2027,80000,1,2,2,30,14,0
2028,360000,1,1,2,32,12,0
2031,500000,2,1,1,39,6,0
2032,320000,2,2,2,30,16,0
2033,500000,2,1,1,34,1,0
2034,240000,2,1,1,27,8,0
2035,50000,2,1,2,25,17,0
2036,120000,2,2,1,39,10,0
2037,250000,2,1,2,32,3,0
2038,180000,2,2,1,39,16,0
2039,10000,2,2,2,22,10,0
2040,200000,2,3,1,53,14,0
2041,120000,2,1,2,29,14,0
2042,230000,1,2,1,38,6,0
2043,330000,2,1,1,36,5,0
2045,130000,1,2,2,32,2,0
2047,30000,2,3,2,40,9,0
2048,120000,2,1,2,25,14,0
2049,120000,2,1,2,28,4,0
2050,210000,2,2,1,40,7,0
2051,30000,1,2,1,47,17,0
2052,50000,1,3,2,27,15,0
2053,140000,2,2,2,42,14,0
2054,140000,1,3,1,37,1,0
2055,50000,1,2,1,55,13,0
2058,50000,2,3,1,51,6,0
2059,100000,1,1,1,35,3,0
2060,220000,1,2,1,48,10,0
2061,260000,2,2,1,28,6,0
2062,320000,1,1,2,40,17,0
2063,80000,2,2,1,30,3,0
2064,140000,1,1,2,55,14,0
2066,80000,1,4,2,23,8,0
2067,250000,1,2,2,40,11,0
2068,80000,1,1,2,33,5,0
2070,120000,2,2,1,26,15,0
2071,120000,2,2,2,29,18,0
2072,20000,1,2,1,29,11,0
2073,50000,1,2,2,40,2,0
2074,250000,1,2,1,50,16,0
2075,260000,1,1,2,37,1,0
2076,180000,2,1,2,27,19,0
2077,20000,1,3,1,49,16,0
2079,260000,1,1,2,34,15,0
2080,230000,1,1,1,43,2,0
2081,70000,2,1,2,24,19,0
2082,160000,2,1,1,33,13,0
2083,50000,2,2,1,42,17,0
2084,170000,1,2,1,37,13,0
2085,210000,2,3,1,39,3,0
2086,230000,1,1,2,28,13,0
2088,80000,2,2,1,39,2,0
2089,90000,2,2,1,54,12,0
2091,250000,2,1,1,42,2,0
2092,270000,1,2,2,31,6,0
2093,20000,1,3,2,23,14,0
2094,80000,2,5,2,34,2,0
2095,20000,1,1,2,23,19,0
2096,150000,2,2,1,36,16,0
2098,130000,2,2,1,47,2,0
2099,320000,2,1,2,28,7,0
2101,260000,2,2,1,34,17,0
2102,140000,2,1,2,35,7,0
2104,180000,1,1,2,30,12,0
2105,250000,1,1,1,71,14,0
2107,50000,1,3,2,28,5,0
2108,120000,2,1,1,38,4,0
2109,160000,2,2,1,49,13,0
2110,60000,2,2,2,22,14,0
2111,130000,1,2,2,31,3,0
2113,50000,2,2,1,43,2,0
2116,80000,2,2,1,44,15,0
2119,20000,2,3,2,39,9,0
2120,360000,1,2,2,42,16,0
2121,90000,2,1,2,28,1,0
2122,160000,2,2,1,34,2,0
2123,50000,1,1,2,36,19,0
2124,220000,2,1,2,27,13,0
2126,120000,2,1,2,29,7,0
2127,210000,2,1,2,30,5,0
2128,100000,2,2,1,31,15,0
2130,340000,2,1,2,26,1,0
2132,50000,1,2,2,42,11,0
2133,50000,1,2,2,31,12,0
2134,90000,2,1,2,27,6,0
2136,250000,1,2,2,27,18,0
2137,50000,1,1,2,23,18,0
2138,300000,2,2,1,36,4,0
2139,230000,2,2,2,34,16,0
2141,60000,2,1,2,22,5,0
2142,140000,1,3,1,41,18,0
2146,170000,1,4,1,28,14,0
2147,150000,2,3,0,55,4,0
2148,50000,1,2,2,26,9,0
2150,230000,2,1,2,29,1,0
2151,100000,1,2,2,30,4,0
2152,150000,1,1,2,24,14,0
2153,70000,1,2,2,51,1,0
2154,150000,1,1,2,25,8,0
2155,50000,2,2,2,25,14,0
2158,310000,2,2,2,42,11,0
2159,80000,2,2,1,38,17,0
2160,220000,1,1,1,54,15,0
2161,230000,2,2,1,62,17,0
2162,360000,1,1,1,52,15,0
2163,320000,1,1,1,48,19,0
2164,20000,1,1,2,30,5,0
2165,360000,2,2,2,35,18,0
2166,360000,2,2,1,38,1,0
2167,440000,2,1,1,37,7,0
2169,180000,1,2,1,35,16,0
2170,230000,2,1,2,30,2,0
2171,200000,2,1,2,29,15,0
2172,230000,1,1,1,34,12,0
2173,50000,1,2,1,53,8,0
2174,270000,1,1,2,36,8,0
2175,440000,2,2,2,29,6,0
2176,340000,1,1,1,53,4,0
2177,320000,1,2,2,35,2,0
2178,500000,2,2,2,36,12,0
2179,30000,2,2,1,33,8,0
2180,120000,2,3,2,55,19,0
2181,310000,1,1,2,37,3,0
2182,110000,2,3,2,31,19,0
2183,400000,1,2,2,31,4,0
2184,150000,2,1,1,55,7,0
2185,50000,1,1,1,42,2,0
2186,270000,1,2,1,27,17,0
2189,20000,1,2,2,24,17,0
2190,50000,2,2,2,22,3,0
2191,100000,1,2,1,50,9,0
2192,200000,2,1,2,29,15,0
2193,500000,1,1,1,38,12,0
2194,190000,1,2,1,43,1,0
2195,130000,1,2,1,47,11,0
2196,50000,1,2,2,23,6,0
2197,10000,1,3,2,22,11,0
2198,1000000,2,1,1,47,3,0
2199,150000,2,3,1,35,18,0
2202,210000,2,1,1,45,9,0
2203,360000,1,3,1,53,8,0
2204,60000,1,1,2,30,11,0
2205,30000,1,2,1,33,11,0
2206,140000,2,2,1,37,1,0
2207,20000,2,1,2,21,5,0
2209,80000,1,1,1,45,19,0
2210,50000,2,2,1,41,7,0
2211,360000,2,1,2,27,7,0
2212,500000,1,1,2,30,11,0
2213,10000,1,2,2,21,16,0
2214,210000,1,2,2,25,11,0
2215,50000,1,3,2,41,19,0
2216,200000,2,1,1,38,3,0
2217,300000,2,1,2,36,15,0
2222,110000,1,3,2,63,15,0
2223,600000,1,3,1,38,13,0
2224,160000,1,1,2,32,19,0
2225,450000,1,1,1,38,16,0
2228,20000,2,2,1,24,12,0
2229,60000,2,2,2,29,5,0
2230,170000,2,2,1,38,5,0
2231,190000,2,1,1,50,8,0
2233,80000,2,1,2,25,15,0
2234,120000,2,3,1,50,11,0
2235,20000,1,2,2,30,11,0
2236,140000,2,2,1,26,16,0
2237,50000,1,2,2,24,7,0
2238,180000,2,1,1,35,7,0
2239,150000,2,3,1,50,5,0
2240,300000,2,1,2,35,13,0
2241,380000,2,1,1,45,4,0
2243,10000,2,2,2,22,18,0
2245,240000,1,1,1,34,2,0
2246,180000,2,3,1,32,7,0
2247,140000,1,1,2,32,8,0
2251,170000,2,2,2,30,1,0
2252,50000,2,2,1,36,3,0
2253,140000,2,2,1,35,15,0
2254,10000,1,3,2,48,14,0
2255,240000,2,3,1,32,11,0
2256,30000,2,2,2,24,3,0
2258,200000,2,2,2,36,3,0
2259,140000,2,2,2,33,5,0
2260,200000,2,3,2,28,5,0
2261,80000,2,2,2,37,2,0
2263,220000,1,2,2,26,13,0
2264,80000,2,2,2,25,10,0
2265,350000,2,1,2,27,7,0
2267,360000,1,2,1,39,14,0
2268,230000,2,2,1,33,13,0
2270,70000,2,2,2,24,2,0
2271,70000,2,2,2,23,5,0
2272,150000,2,1,1,44,14,0
2273,360000,1,1,2,35,13,0
2274,210000,2,2,1,56,3,0
2275,50000,1,2,2,29,12,0
2276,180000,2,2,2,48,16,0
2277,210000,1,1,1,40,4,0
2278,160000,2,3,1,53,5,0
2280,200000,2,2,1,35,10,0
2281,20000,2,2,2,41,4,0
2282,500000,1,3,1,56,15,0
2283,90000,2,3,1,49,18,0
2284,70000,2,1,2,29,18,0
2286,180000,1,1,1,37,5,0
2287,50000,1,2,2,27,9,0
2288,230000,2,2,2,33,11,0
2289,70000,1,2,2,28,16,0
2291,10000,1,3,3,54,10,0
2292,90000,1,3,1,35,16,0
2294,360000,2,1,1,46,18,0
2296,200000,2,1,1,32,19,0
2297,300000,2,3,2,38,11,0
2299,210000,1,1,2,27,1,0
2300,80000,2,2,2,33,11,0
2301,200000,2,1,1,44,17,0
2303,60000,2,1,1,29,9,0
2305,80000,1,2,1,26,13,0
2306,220000,2,1,1,44,11,0
2307,30000,2,2,1,26,10,0
2308,30000,2,1,2,30,15,0
2309,30000,1,2,2,25,6,0
2310,150000,1,2,1,40,12,0
2311,30000,2,2,1,47,11,0
2312,180000,1,2,2,26,9,0
2313,30000,1,1,2,56,3,0
2314,240000,2,1,2,28,1,0
2315,120000,2,2,2,31,3,0
2316,150000,2,3,1,43,4,0
2317,180000,2,1,1,47,6,0
2318,50000,1,2,1,46,10,0
2320,30000,2,3,3,60,11,0
2321,50000,1,2,1,24,13,0
2322,30000,2,2,1,39,8,0
2323,50000,2,1,2,53,5,0
2324,90000,1,2,2,30,18,0
2326,50000,1,3,2,52,10,0
2327,80000,2,2,2,40,19,0
2328,50000,2,2,2,41,12,0
2329,200000,2,2,2,23,10,0
2330,90000,2,2,1,36,9,0
2331,240000,1,1,2,28,13,0
2333,10000,1,1,2,23,14,0
2334,210000,2,1,1,38,14,0
2335,140000,2,2,2,26,3,0
2336,50000,2,1,1,29,17,0
2338,230000,2,3,1,45,11,0
2339,150000,2,2,2,27,13,0
2340,240000,1,2,1,36,4,0
2341,80000,1,2,2,25,1,0
2342,140000,2,3,2,33,18,0
2343,290000,1,2,1,50,15,0
2344,80000,1,5,1,29,14,0
2345,400000,1,2,1,34,5,0
2346,20000,1,3,3,46,15,0
2347,360000,1,1,2,30,1,0
2349,30000,1,1,2,28,4,0
2351,490000,1,1,1,41,6,0
2352,580000,1,1,1,42,5,0
2354,180000,2,1,2,32,5,0
2355,90000,2,1,2,26,6,0
2356,90000,1,2,2,25,9,0
2358,280000,2,2,1,52,14,0
2359,230000,1,1,2,29,15,0
2360,300000,1,2,2,35,14,0
